 NUMERO DE PATAMARES
 XX
  3
ANO   DURACAO MENSAL DOS PATAMARES DE CARGA
      JAN     FEV     MAR     ABR     MAI     JUN     JUL     AGO     SET     OUT     NOV     DEZ   
      X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX  X.XXXX
   2033 0.9830 1.0003 0.9838 1.0163 1.0020 0.9900 1.0048 1.0064 0.9957 1.0084 0.9775 0.9775
        1.0162 1.0268 1.0181 1.0239 1.0056 1.0023 1.0062 1.0084 1.0238 1.0169 1.0116 1.0171
        0.9992 0.9848 0.9977 0.9803 0.9962 1.0061 0.9930 0.9919 0.9912 0.9860 1.0038 1.0013
   2034 0.9830 1.0003 0.9838 1.0163 1.0020 0.9900 1.0048 1.0064 0.9957 1.0084 0.9775 0.9775
        1.0162 1.0268 1.0181 1.0239 1.0056 1.0023 1.0062 1.0084 1.0238 1.0169 1.0116 1.0171
        0.9992 0.9848 0.9977 0.9803 0.9962 1.0061 0.9930 0.9919 0.9912 0.9860 1.0038 1.0013
   2035 0.9830 1.0003 0.9838 1.0163 1.0020 0.9900 1.0048 1.0064 0.9957 1.0084 0.9775 0.9775
        1.0162 1.0268 1.0181 1.0239 1.0056 1.0023 1.0062 1.0084 1.0238 1.0169 1.0116 1.0171
        0.9992 0.9848 0.9977 0.9803 0.9962 1.0061 0.9930 0.9919 0.9912 0.9860 1.0038 1.0013
   2036 0.9830 1.0003 0.9838 1.0163 1.0020 0.9900 1.0048 1.0064 0.9957 1.0084 0.9775 0.9775
        1.0162 1.0268 1.0181 1.0239 1.0056 1.0023 1.0062 1.0084 1.0238 1.0169 1.0116 1.0171
        0.9992 0.9848 0.9977 0.9803 0.9962 1.0061 0.9930 0.9919 0.9912 0.9860 1.0038 1.0013
   2  2
   2021 1.0000 1.0000 1.0000 1.0000 0.9931 0.9942 0.9967 0.9905 0.9804 0.9757 0.9880 0.9848
        1.0000 1.0000 1.0000 1.0000 0.9973 1.0017 1.0003 1.0008 1.0024 1.0005 0.9936 0.9961
        1.0000 1.0000 1.0000 1.0000 1.0061 1.0037 1.0024 1.0072 1.0107 1.0126 1.0084 1.0103
   2022 0.9878 0.9829 1.0003 0.9801 0.9931 0.9939 0.9966 0.9908 0.9804 0.9757 0.9880 0.9844
        0.9992 0.9993 1.0073 1.0066 0.9976 1.0017 1.0002 1.0011 1.0024 1.0005 0.9936 0.9958
        1.0058 1.0087 0.9958 1.0073 1.0065 1.0039 1.0024 1.0074 1.0107 1.0126 1.0084 1.0099
   2023 0.9880 0.9826 1.0002 0.9798 0.9931 0.9939 0.9966 0.9908 0.9799 0.9762 0.9880 0.9837
        0.9995 0.9989 1.0072 1.0062 0.9976 1.0017 1.0002 1.0011 1.0019 1.0010 0.9936 0.9950
        1.0061 1.0084 0.9957 1.0070 1.0065 1.0039 1.0024 1.0074 1.0103 1.0131 1.0084 1.0091
   2024 0.9880 0.9827 1.0006 0.9813 0.9929 0.9938 0.9968 0.9905 0.9804 0.9772 0.9880 0.9840
        0.9995 0.9990 1.0076 1.0077 0.9974 1.0015 1.0004 1.0008 1.0024 1.0021 0.9936 0.9954
        1.0061 1.0085 0.9960 1.0085 1.0062 1.0038 1.0025 1.0072 1.0107 1.0142 1.0084 1.0095
   2025 0.9880 0.9829 1.0006 0.9805 0.9929 0.9938 0.9968 0.9902 0.9808 0.9772 0.9880 0.9844
        0.9995 0.9993 1.0076 1.0070 0.9974 1.0015 1.0004 1.0006 1.0028 1.0021 0.9936 0.9958
        1.0061 1.0087 0.9960 1.0077 1.0062 1.0038 1.0025 1.0069 1.0112 1.0142 1.0084 1.0099
   2026 0.9880 0.9829 1.0006 0.9805 0.9929 0.9938 0.9968 0.9902 0.9808 0.9772 0.9880 0.9844
        0.9995 0.9993 1.0076 1.0070 0.9974 1.0015 1.0004 1.0006 1.0028 1.0021 0.9936 0.9958
        1.0061 1.0087 0.9960 1.0077 1.0062 1.0038 1.0025 1.0069 1.0112 1.0142 1.0084 1.0099
   2027 0.9880 0.9829 1.0006 0.9805 0.9929 0.9938 0.9968 0.9902 0.9808 0.9772 0.9880 0.9844
        0.9995 0.9993 1.0076 1.0070 0.9974 1.0015 1.0004 1.0006 1.0028 1.0021 0.9936 0.9958
        1.0061 1.0087 0.9960 1.0077 1.0062 1.0038 1.0025 1.0069 1.0112 1.0142 1.0084 1.0099
   2028 0.9880 0.9829 1.0006 0.9805 0.9929 0.9938 0.9968 0.9902 0.9808 0.9772 0.9880 0.9844
        0.9995 0.9993 1.0076 1.0070 0.9974 1.0015 1.0004 1.0006 1.0028 1.0021 0.9936 0.9958
        1.0061 1.0087 0.9960 1.0077 1.0062 1.0038 1.0025 1.0069 1.0112 1.0142 1.0084 1.0099
   2029 0.9880 0.9829 1.0006 0.9805 0.9929 0.9938 0.9968 0.9902 0.9808 0.9772 0.9880 0.9844
        0.9995 0.9993 1.0076 1.0070 0.9974 1.0015 1.0004 1.0006 1.0028 1.0021 0.9936 0.9958
        1.0061 1.0087 0.9960 1.0077 1.0062 1.0038 1.0025 1.0069 1.0112 1.0142 1.0084 1.0099
   2030 0.9880 0.9829 1.0006 0.9805 0.9929 0.9938 0.9968 0.9902 0.9808 0.9772 0.9880 0.9844
        0.9995 0.9993 1.0076 1.0070 0.9974 1.0015 1.0004 1.0006 1.0028 1.0021 0.9936 0.9958
        1.0061 1.0087 0.9960 1.0077 1.0062 1.0038 1.0025 1.0069 1.0112 1.0142 1.0084 1.0099
   2031 0.9880 0.9829 1.0006 0.9805 0.9929 0.9938 0.9968 0.9902 0.9808 0.9772 0.9880 0.9844
        0.9995 0.9993 1.0076 1.0070 0.9974 1.0015 1.0004 1.0006 1.0028 1.0021 0.9936 0.9958
        1.0061 1.0087 0.9960 1.0077 1.0062 1.0038 1.0025 1.0069 1.0112 1.0142 1.0084 1.0099
   2032 0.9880 0.9829 1.0006 0.9805 0.9929 0.9938 0.9968 0.9902 0.9808 0.9772 0.9880 0.9844
        0.9995 0.9993 1.0076 1.0070 0.9974 1.0015 1.0004 1.0006 1.0028 1.0021 0.9936 0.9958
        1.0061 1.0087 0.9960 1.0077 1.0062 1.0038 1.0025 1.0069 1.0112 1.0142 1.0084 1.0099
   2033 0.9880 0.9829 1.0006 0.9805 0.9929 0.9938 0.9968 0.9902 0.9808 0.9772 0.9880 0.9844
        0.9995 0.9993 1.0076 1.0070 0.9974 1.0015 1.0004 1.0006 1.0028 1.0021 0.9936 0.9958
        1.0061 1.0087 0.9960 1.0077 1.0062 1.0038 1.0025 1.0069 1.0112 1.0142 1.0084 1.0099
   2034 0.9880 0.9829 1.0006 0.9805 0.9929 0.9938 0.9968 0.9902 0.9808 0.9772 0.9880 0.9844
        0.9995 0.9993 1.0076 1.0070 0.9974 1.0015 1.0004 1.0006 1.0028 1.0021 0.9936 0.9958
        1.0061 1.0087 0.9960 1.0077 1.0062 1.0038 1.0025 1.0069 1.0112 1.0142 1.0084 1.0099
   2035 0.9880 0.9829 1.0006 0.9805 0.9929 0.9938 0.9968 0.9902 0.9808 0.9772 0.9880 0.9844
        0.9995 0.9993 1.0076 1.0070 0.9974 1.0015 1.0004 1.0006 1.0028 1.0021 0.9936 0.9958
        1.0061 1.0087 0.9960 1.0077 1.0062 1.0038 1.0025 1.0069 1.0112 1.0142 1.0084 1.0099
   2036 0.9880 0.9829 1.0006 0.9805 0.9929 0.9938 0.9968 0.9902 0.9808 0.9772 0.9880 0.9844
        0.9995 0.9993 1.0076 1.0070 0.9974 1.0015 1.0004 1.0006 1.0028 1.0021 0.9936 0.9958
        1.0061 1.0087 0.9960 1.0077 1.0062 1.0038 1.0025 1.0069 1.0112 1.0142 1.0084 1.0099
   2  3
   2021 1.0000 1.0000 1.0000 1.0000 0.9507 0.9909 0.9595 0.9244 0.9435 0.9847 1.0228 0.9575
        1.0000 1.0000 1.0000 1.0000 1.0254 1.0329 1.0394 1.0161 1.0377 1.0367 1.0761 1.0464
        1.0000 1.0000 1.0000 1.0000 1.0252 0.9929 1.0147 1.0527 1.0166 0.9922 0.9510 0.9948
   2022 0.9469 1.0081 0.9912 1.0944 0.9519 0.9909 0.9587 0.9264 0.9435 0.9847 1.0228 0.9574
        1.0521 1.1070 1.0736 1.0819 1.0266 1.0329 1.0386 1.0182 1.0377 1.0367 1.0761 1.0464
        0.9963 0.9360 0.9633 0.9170 1.0264 0.9929 1.0139 1.0549 1.0166 0.9922 0.9510 0.9947
   2023 0.9470 1.0103 0.9902 1.0976 0.9519 0.9909 0.9587 0.9264 0.9426 0.9847 1.0228 0.9573
        1.0523 1.1093 1.0725 1.0851 1.0266 1.0329 1.0386 1.0182 1.0367 1.0367 1.0761 1.0462
        0.9965 0.9380 0.9623 0.9197 1.0264 0.9929 1.0139 1.0549 1.0156 0.9922 0.9510 0.9946
   2024 0.9470 1.0096 0.9933 1.0849 0.9507 0.9909 0.9604 0.9244 0.9435 0.9847 1.0228 0.9574
        1.0523 1.1086 1.0758 1.0725 1.0254 1.0329 1.0403 1.0161 1.0377 1.0367 1.0761 1.0463
        0.9965 0.9374 0.9653 0.9090 1.0252 0.9929 1.0156 1.0527 1.0166 0.9921 0.9510 0.9947
   2025 0.9470 1.0081 0.9933 1.0912 0.9507 0.9909 0.9604 0.9225 0.9444 0.9847 1.0228 0.9574
        1.0523 1.1070 1.0758 1.0787 1.0254 1.0329 1.0403 1.0139 1.0387 1.0367 1.0761 1.0464
        0.9965 0.9360 0.9653 0.9143 1.0252 0.9929 1.0156 1.0505 1.0175 0.9921 0.9510 0.9947
   2026 0.9470 1.0081 0.9933 1.0912 0.9507 0.9909 0.9604 0.9225 0.9444 0.9847 1.0228 0.9574
        1.0523 1.1070 1.0758 1.0787 1.0254 1.0329 1.0403 1.0139 1.0387 1.0367 1.0761 1.0464
        0.9965 0.9360 0.9653 0.9143 1.0252 0.9929 1.0156 1.0505 1.0175 0.9921 0.9510 0.9947
   2027 0.9470 1.0081 0.9933 1.0912 0.9507 0.9909 0.9604 0.9225 0.9444 0.9847 1.0228 0.9574
        1.0523 1.1070 1.0758 1.0787 1.0254 1.0329 1.0403 1.0139 1.0387 1.0367 1.0761 1.0464
        0.9965 0.9360 0.9653 0.9143 1.0252 0.9929 1.0156 1.0505 1.0175 0.9921 0.9510 0.9947
   2028 0.9470 1.0081 0.9933 1.0912 0.9507 0.9909 0.9604 0.9225 0.9444 0.9847 1.0228 0.9574
        1.0523 1.1070 1.0758 1.0787 1.0254 1.0329 1.0403 1.0139 1.0387 1.0367 1.0761 1.0464
        0.9965 0.9360 0.9653 0.9143 1.0252 0.9929 1.0156 1.0505 1.0175 0.9921 0.9510 0.9947
   2029 0.9470 1.0081 0.9933 1.0912 0.9507 0.9909 0.9604 0.9225 0.9444 0.9847 1.0228 0.9574
        1.0523 1.1070 1.0758 1.0787 1.0254 1.0329 1.0403 1.0139 1.0387 1.0367 1.0761 1.0464
        0.9965 0.9360 0.9653 0.9143 1.0252 0.9929 1.0156 1.0505 1.0175 0.9921 0.9510 0.9947
   2030 0.9470 1.0081 0.9933 1.0912 0.9507 0.9909 0.9604 0.9225 0.9444 0.9847 1.0228 0.9574
        1.0523 1.1070 1.0758 1.0787 1.0254 1.0329 1.0403 1.0139 1.0387 1.0367 1.0761 1.0464
        0.9965 0.9360 0.9653 0.9143 1.0252 0.9929 1.0156 1.0505 1.0175 0.9921 0.9510 0.9947
   2031 0.9470 1.0081 0.9933 1.0912 0.9507 0.9909 0.9604 0.9225 0.9444 0.9847 1.0228 0.9574
        1.0523 1.1070 1.0758 1.0787 1.0254 1.0329 1.0403 1.0139 1.0387 1.0367 1.0761 1.0464
        0.9965 0.9360 0.9653 0.9143 1.0252 0.9929 1.0156 1.0505 1.0175 0.9921 0.9510 0.9947
   2032 0.9470 1.0081 0.9933 1.0912 0.9507 0.9909 0.9604 0.9225 0.9444 0.9847 1.0228 0.9574
        1.0523 1.1070 1.0758 1.0787 1.0254 1.0329 1.0403 1.0139 1.0387 1.0367 1.0761 1.0464
        0.9965 0.9360 0.9653 0.9143 1.0252 0.9929 1.0156 1.0505 1.0175 0.9921 0.9510 0.9947
   2033 0.9470 1.0081 0.9933 1.0912 0.9507 0.9909 0.9604 0.9225 0.9444 0.9847 1.0228 0.9574
        1.0523 1.1070 1.0758 1.0787 1.0254 1.0329 1.0403 1.0139 1.0387 1.0367 1.0761 1.0464
        0.9965 0.9360 0.9653 0.9143 1.0252 0.9929 1.0156 1.0505 1.0175 0.9921 0.9510 0.9947
   2034 0.9470 1.0081 0.9933 1.0912 0.9507 0.9909 0.9604 0.9225 0.9444 0.9847 1.0228 0.9574
        1.0523 1.1070 1.0758 1.0787 1.0254 1.0329 1.0403 1.0139 1.0387 1.0367 1.0761 1.0464
        0.9965 0.9360 0.9653 0.9143 1.0252 0.9929 1.0156 1.0505 1.0175 0.9921 0.9510 0.9947
   2035 0.9470 1.0081 0.9933 1.0912 0.9507 0.9909 0.9604 0.9225 0.9444 0.9847 1.0228 0.9574
        1.0523 1.1070 1.0758 1.0787 1.0254 1.0329 1.0403 1.0139 1.0387 1.0367 1.0761 1.0464
        0.9965 0.9360 0.9653 0.9143 1.0252 0.9929 1.0156 1.0505 1.0175 0.9921 0.9510 0.9947
   2036 0.9470 1.0081 0.9933 1.0912 0.9507 0.9909 0.9604 0.9225 0.9444 0.9847 1.0228 0.9574
        1.0523 1.1070 1.0758 1.0787 1.0254 1.0329 1.0403 1.0139 1.0387 1.0367 1.0761 1.0464
        0.9965 0.9360 0.9653 0.9143 1.0252 0.9929 1.0156 1.0505 1.0175 0.9921 0.9510 0.9947
   2  4
   2021 1.0000 1.0000 1.0000 1.0000 1.6402 1.6511 1.6867 1.6322 1.9812 1.8364 2.2997 2.4038
        1.0000 1.0000 1.0000 1.0000 0.5242 0.4547 0.4470 0.5167 0.4987 0.5075 0.4129 0.4254
        1.0000 1.0000 1.0000 1.0000 0.7339 0.7333 0.6990 0.7116 0.6412 0.7724 0.7395 0.6058
   2022 2.5652 2.4119 2.3449 1.8991 1.6171 1.6511 1.7134 1.6087 1.9812 1.8364 2.2997 2.4479
        0.3511 0.3522 0.3886 0.4451 0.5168 0.4547 0.4541 0.5092 0.4987 0.5075 0.4129 0.4332
        0.6443 0.6747 0.6913 0.7764 0.7235 0.7333 0.7101 0.7014 0.6412 0.7724 0.7395 0.6169
   2023 2.5179 2.4568 2.3088 1.9274 1.6171 1.6511 1.7134 1.6087 2.0180 1.8116 2.2997 2.5417
        0.3446 0.3587 0.3827 0.4518 0.5168 0.4547 0.4541 0.5092 0.5079 0.5007 0.4129 0.4498
        0.6324 0.6872 0.6807 0.7880 0.7235 0.7333 0.7101 0.7014 0.6531 0.7620 0.7395 0.6405
   2024 2.5179 2.4426 2.4212 1.8190 1.6402 1.6762 1.6607 1.6322 1.9812 1.7645 2.2997 2.4942
        0.3446 0.3567 0.4013 0.4264 0.5242 0.4616 0.4401 0.5167 0.4987 0.4876 0.4129 0.4414
        0.6324 0.6833 0.7138 0.7437 0.7339 0.7444 0.6882 0.7116 0.6412 0.7422 0.7395 0.6285
   2025 2.5179 2.4119 2.4212 1.8716 1.6402 1.6762 1.6607 1.6564 1.9457 1.7645 2.2997 2.4479
        0.3446 0.3522 0.4013 0.4387 0.5242 0.4616 0.4401 0.5243 0.4898 0.4876 0.4129 0.4332
        0.6324 0.6747 0.7138 0.7652 0.7339 0.7444 0.6882 0.7221 0.6297 0.7422 0.7395 0.6169
   2026 2.5179 2.4119 2.4212 1.8716 1.6402 1.6762 1.6607 1.6564 1.9457 1.7645 2.2997 2.4479
        0.3446 0.3522 0.4013 0.4387 0.5242 0.4616 0.4401 0.5243 0.4898 0.4876 0.4129 0.4332
        0.6324 0.6747 0.7138 0.7652 0.7339 0.7444 0.6882 0.7221 0.6297 0.7422 0.7395 0.6169
   2027 2.5179 2.4119 2.4212 1.8716 1.6402 1.6762 1.6607 1.6564 1.9457 1.7645 2.2997 2.4479
        0.3446 0.3522 0.4013 0.4387 0.5242 0.4616 0.4401 0.5243 0.4898 0.4876 0.4129 0.4332
        0.6324 0.6747 0.7138 0.7652 0.7339 0.7444 0.6882 0.7221 0.6297 0.7422 0.7395 0.6169
   2028 2.5179 2.4119 2.4212 1.8716 1.6402 1.6762 1.6607 1.6564 1.9457 1.7645 2.2997 2.4479
        0.3446 0.3522 0.4013 0.4387 0.5242 0.4616 0.4401 0.5243 0.4898 0.4876 0.4129 0.4332
        0.6324 0.6747 0.7138 0.7652 0.7339 0.7444 0.6882 0.7221 0.6297 0.7422 0.7395 0.6169
   2029 2.5179 2.4119 2.4212 1.8716 1.6402 1.6762 1.6607 1.6564 1.9457 1.7645 2.2997 2.4479
        0.3446 0.3522 0.4013 0.4387 0.5242 0.4616 0.4401 0.5243 0.4898 0.4876 0.4129 0.4332
        0.6324 0.6747 0.7138 0.7652 0.7339 0.7444 0.6882 0.7221 0.6297 0.7422 0.7395 0.6169
   2030 2.5179 2.4119 2.4212 1.8716 1.6402 1.6762 1.6607 1.6564 1.9457 1.7645 2.2997 2.4479
        0.3446 0.3522 0.4013 0.4387 0.5242 0.4616 0.4401 0.5243 0.4898 0.4876 0.4129 0.4332
        0.6324 0.6747 0.7138 0.7652 0.7339 0.7444 0.6882 0.7221 0.6297 0.7422 0.7395 0.6169
   2031 2.5179 2.4119 2.4212 1.8716 1.6402 1.6762 1.6607 1.6564 1.9457 1.7645 2.2997 2.4479
        0.3446 0.3522 0.4013 0.4387 0.5242 0.4616 0.4401 0.5243 0.4898 0.4876 0.4129 0.4332
        0.6324 0.6747 0.7138 0.7652 0.7339 0.7444 0.6882 0.7221 0.6297 0.7422 0.7395 0.6169
   2032 2.5179 2.4119 2.4212 1.8716 1.6402 1.6762 1.6607 1.6564 1.9457 1.7645 2.2997 2.4479
        0.3446 0.3522 0.4013 0.4387 0.5242 0.4616 0.4401 0.5243 0.4898 0.4876 0.4129 0.4332
        0.6324 0.6747 0.7138 0.7652 0.7339 0.7444 0.6882 0.7221 0.6297 0.7422 0.7395 0.6169
   2033 2.5179 2.4119 2.4212 1.8716 1.6402 1.6762 1.6607 1.6564 1.9457 1.7645 2.2997 2.4479
        0.3446 0.3522 0.4013 0.4387 0.5242 0.4616 0.4401 0.5243 0.4898 0.4876 0.4129 0.4332
        0.6324 0.6747 0.7138 0.7652 0.7339 0.7444 0.6882 0.7221 0.6297 0.7422 0.7395 0.6169
   2034 2.5179 2.4119 2.4212 1.8716 1.6402 1.6762 1.6607 1.6564 1.9457 1.7645 2.2997 2.4479
        0.3446 0.3522 0.4013 0.4387 0.5242 0.4616 0.4401 0.5243 0.4898 0.4876 0.4129 0.4332
        0.6324 0.6747 0.7138 0.7652 0.7339 0.7444 0.6882 0.7221 0.6297 0.7422 0.7395 0.6169
   2035 2.5179 2.4119 2.4212 1.8716 1.6402 1.6762 1.6607 1.6564 1.9457 1.7645 2.2997 2.4479
        0.3446 0.3522 0.4013 0.4387 0.5242 0.4616 0.4401 0.5243 0.4898 0.4876 0.4129 0.4332
        0.6324 0.6747 0.7138 0.7652 0.7339 0.7444 0.6882 0.7221 0.6297 0.7422 0.7395 0.6169
   2036 2.5179 2.4119 2.4212 1.8716 1.6402 1.6762 1.6607 1.6564 1.9457 1.7645 2.2997 2.4479
        0.3446 0.3522 0.4013 0.4387 0.5242 0.4616 0.4401 0.5243 0.4898 0.4876 0.4129 0.4332
        0.6324 0.6747 0.7138 0.7652 0.7339 0.7444 0.6882 0.7221 0.6297 0.7422 0.7395 0.6169
   2  8
   2021 0.9924 0.8750 0.7432 0.7182 0.1156 0.0948 0.1091 0.1349 0.6889 0.7792 0.7995 0.7924
        1.8305 1.7604 1.6065 2.3096 3.3414 3.1820 3.5046 3.4324 2.2026 2.2776 1.5861 1.6014
        0.5931 0.6565 0.7758 0.5745 0.6637 0.7568 0.6096 0.6208 0.6279 0.5650 0.7857 0.7532
   2022 0.9454 0.8313 0.7769 0.7561 0.1104 0.0948 0.1142 0.1290 0.6889 0.7792 0.7995 0.8282
        1.7845 1.7128 1.6465 2.3391 3.3192 3.1820 3.5280 3.4081 2.2026 2.2776 1.5861 1.6414
        0.6135 0.6825 0.7481 0.5559 0.6895 0.7568 0.5869 0.6461 0.6279 0.5650 0.7857 0.7263
   2023 0.9022 0.8750 0.7432 0.7981 0.1104 0.0948 0.1142 0.1290 0.7233 0.7419 0.7995 0.9110
        1.7406 1.7604 1.6065 2.3683 3.3192 3.1820 3.5280 3.4081 2.2303 2.2501 1.5861 1.7261
        0.6353 0.6565 0.7758 0.5386 0.6895 0.7568 0.5869 0.6461 0.6070 0.5835 0.7857 0.6781
   2024 0.9022 0.8609 0.8545 0.6529 0.1156 0.0996 0.1043 0.1349 0.6889 0.6776 0.7995 0.8678
        1.7406 1.7453 1.7315 2.2529 3.3414 3.2049 3.4798 3.4324 2.2026 2.1969 1.5861 1.6827
        0.6353 0.6644 0.6984 0.6156 0.6637 0.7278 0.6345 0.6208 0.6279 0.6241 0.7857 0.7013
   2025 0.9022 0.8608 0.8545 0.6516 0.1156 0.0996 0.1043 0.1354 0.6871 0.6776 0.7995 0.8682
        1.7406 1.7730 1.7315 2.0951 3.3414 3.2049 3.4798 3.3103 2.2739 2.1969 1.5861 1.7180
        0.6353 0.6343 0.6984 0.7069 0.6637 0.7278 0.6345 0.6624 0.5829 0.6241 0.7857 0.6643
   2026 0.8622 0.8179 0.9384 0.6516 0.1104 0.1046 0.1043 0.1354 0.6575 0.6182 0.7995 0.8682
        1.6656 1.6862 1.9005 2.0951 3.1918 3.3685 3.4798 3.3103 2.1755 2.0059 1.5861 1.7180
        0.6963 0.7039 0.5807 0.7069 0.7300 0.6570 0.6345 0.6624 0.6504 0.7581 0.7857 0.6643
   2027 0.8224 0.8179 0.9384 0.6850 0.1104 0.1097 0.0996 0.1413 0.6575 0.5888 0.8426 0.9078
        1.5905 1.6862 1.9005 2.2020 3.1918 3.5319 3.3235 3.4553 2.1755 1.9103 1.6705 1.7952
        0.7573 0.7039 0.5807 0.6409 0.7300 0.5862 0.7101 0.5976 0.6504 0.8250 0.7237 0.6023
   2028 0.8622 0.8313 0.9799 0.5852 0.1208 0.1046 0.0950 0.1472 0.6276 0.6182 0.7995 0.7886
        1.6656 1.7128 1.9851 1.8817 3.4906 3.3685 3.1677 3.5992 2.0770 2.0059 1.5861 1.5646
        0.6963 0.6825 0.5219 0.8387 0.5977 0.6570 0.7855 0.5332 0.7181 0.7581 0.7857 0.7880
   2029 0.8622 0.8313 0.9799 0.5852 0.1208 0.1046 0.0950 0.1472 0.6276 0.6182 0.7995 0.7886
        1.6656 1.7128 1.9851 1.8817 3.4906 3.3685 3.1677 3.5992 2.0770 2.0059 1.5861 1.5646
        0.6963 0.6825 0.5219 0.8387 0.5977 0.6570 0.7855 0.5332 0.7181 0.7581 0.7857 0.7880
   2030 0.8622 0.8313 0.9799 0.5852 0.1208 0.1046 0.0950 0.1472 0.6276 0.6182 0.7995 0.7886
        1.6656 1.7128 1.9851 1.8817 3.4906 3.3685 3.1677 3.5992 2.0770 2.0059 1.5861 1.5646
        0.6963 0.6825 0.5219 0.8387 0.5977 0.6570 0.7855 0.5332 0.7181 0.7581 0.7857 0.7880
   2031 0.8622 0.8313 0.9799 0.5852 0.1208 0.1046 0.0950 0.1472 0.6276 0.6182 0.7995 0.7886
        1.6656 1.7128 1.9851 1.8817 3.4906 3.3685 3.1677 3.5992 2.0770 2.0059 1.5861 1.5646
        0.6963 0.6825 0.5219 0.8387 0.5977 0.6570 0.7855 0.5332 0.7181 0.7581 0.7857 0.7880
   2032 0.8622 0.8313 0.9799 0.5852 0.1208 0.1046 0.0950 0.1472 0.6276 0.6182 0.7995 0.7886
        1.6656 1.7128 1.9851 1.8817 3.4906 3.3685 3.1677 3.5992 2.0770 2.0059 1.5861 1.5646
        0.6963 0.6825 0.5219 0.8387 0.5977 0.6570 0.7855 0.5332 0.7181 0.7581 0.7857 0.7880
   2033 0.8622 0.8313 0.9799 0.5852 0.1208 0.1046 0.0950 0.1472 0.6276 0.6182 0.7995 0.7886
        1.6656 1.7128 1.9851 1.8817 3.4906 3.3685 3.1677 3.5992 2.0770 2.0059 1.5861 1.5646
        0.6963 0.6825 0.5219 0.8387 0.5977 0.6570 0.7855 0.5332 0.7181 0.7581 0.7857 0.7880
   2034 0.8622 0.8313 0.9799 0.5852 0.1208 0.1046 0.0950 0.1472 0.6276 0.6182 0.7995 0.7886
        1.6656 1.7128 1.9851 1.8817 3.4906 3.3685 3.1677 3.5992 2.0770 2.0059 1.5861 1.5646
        0.6963 0.6825 0.5219 0.8387 0.5977 0.6570 0.7855 0.5332 0.7181 0.7581 0.7857 0.7880
   2035 0.8622 0.8313 0.9799 0.5852 0.1208 0.1046 0.0950 0.1472 0.6276 0.6182 0.7995 0.7886
        1.6656 1.7128 1.9851 1.8817 3.4906 3.3685 3.1677 3.5992 2.0770 2.0059 1.5861 1.5646
        0.6963 0.6825 0.5219 0.8387 0.5977 0.6570 0.7855 0.5332 0.7181 0.7581 0.7857 0.7880
   2036 0.8622 0.8313 0.9799 0.5852 0.1208 0.1046 0.0950 0.1472 0.6276 0.6182 0.7995 0.7886
        1.6656 1.7128 1.9851 1.8817 3.4906 3.3685 3.1677 3.5992 2.0770 2.0059 1.5861 1.5646
        0.6963 0.6825 0.5219 0.8387 0.5977 0.6570 0.7855 0.5332 0.7181 0.7581 0.7857 0.7880
   3  1
   2021 1.0000 1.0000 1.0000 1.0000 1.0322 1.0292 1.0304 1.0356 1.0532 1.0445 1.0234 1.0241
        1.0000 1.0000 1.0000 1.0000 0.9906 0.9886 0.9891 0.9892 0.9797 0.9950 1.0092 1.0149
        1.0000 1.0000 1.0000 1.0000 0.9805 0.9824 0.9808 0.9766 0.9773 0.9787 0.9852 0.9786
   2022 1.0403 1.0295 1.0307 1.0360 1.0306 1.0287 1.0310 1.0343 1.0528 1.0444 1.0233 1.0251
        1.0256 1.0077 1.0034 0.9958 0.9899 0.9888 0.9898 0.9883 0.9799 0.9947 1.0088 1.0149
        0.9686 0.9813 0.9833 0.9834 0.9802 0.9827 0.9817 0.9758 0.9775 0.9789 0.9854 0.9796
   2023 1.0380 1.0302 1.0300 1.0368 1.0306 1.0287 1.0310 1.0343 1.0532 1.0432 1.0231 1.0268
        1.0239 1.0084 1.0028 0.9966 0.9899 0.9888 0.9898 0.9883 0.9812 0.9934 1.0082 1.0151
        0.9684 0.9821 0.9827 0.9842 0.9802 0.9827 0.9817 0.9758 0.9788 0.9783 0.9858 0.9815
   2024 1.0362 1.0292 1.0313 1.0326 1.0303 1.0285 1.0291 1.0350 1.0521 1.0413 1.0231 1.0261
        1.0232 1.0079 1.0044 0.9939 0.9908 0.9898 0.9882 0.9892 0.9802 0.9916 1.0082 1.0144
        0.9697 0.9824 0.9850 0.9817 0.9818 0.9840 0.9804 0.9771 0.9778 0.9766 0.9858 0.9808
   2025 1.0362 1.0287 1.0313 1.0341 1.0303 1.0285 1.0291 1.0360 1.0510 1.0413 1.0231 1.0254
        1.0232 1.0074 1.0044 0.9954 0.9908 0.9898 0.9882 0.9901 0.9792 0.9916 1.0082 1.0137
        0.9697 0.9819 0.9850 0.9831 0.9818 0.9840 0.9804 0.9780 0.9768 0.9766 0.9858 0.9801
   2026 1.0362 1.0287 1.0313 1.0341 1.0303 1.0285 1.0291 1.0360 1.0510 1.0413 1.0231 1.0254
        1.0232 1.0074 1.0044 0.9954 0.9908 0.9898 0.9882 0.9901 0.9792 0.9916 1.0082 1.0137
        0.9697 0.9819 0.9850 0.9831 0.9818 0.9840 0.9804 0.9780 0.9768 0.9766 0.9858 0.9801
